ticker,risk_tier,risk_label,risk_score,prob_low,prob_medium,prob_high,environmental_score,social_score,governance_score,total_esg_score,esg_rating,controversy_score,carbon_intensity,water_usage_score,country,sector,action,allocation,alert,review,esg_status,fund_eligible,reason,alternative,return_5d,return_20d,return_60d,return_200d,vol_20d,vol_60d,momentum_60d,momentum_200d,rsi_14,macd,max_drawdown,vol_ratio_20d,price_52w_high,price_52w_low,range_52w_pct,latest_price,emb_norm,emb_pc1,emb_pc2,emb_pc3,risk_color,sector_risk_pct,overall_risk_pct,as_of_date
SGE.L,1,Medium,41.302,0.0764,0.9006,0.023,47.88,32.99,64.84,48.5,BBB,35.63,186.3,51.36,UK,UK_Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05325,0.01328,-0.21072,-0.32583,0.013289,0.023177,-0.03095,-0.19112,48.67,-2.32899,-0.41858,1.3727,1347.74,534.1,1.5234,854.4,5.2517721506354995,-1.1403264618856388,-1.1798267836743668,1.6347882792147213,#f39c12,0.2222,0.6319,2026-04-27
SGRO.L,0,Low,34.827,0.8351,0.1649,0.0,47.46,59.99,43.04,49.89,BBB,21.48,122.08,52.65,UK,UK_RealEstate,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.0388,-0.1235,-0.09286,-0.03779,0.024261,0.019454,-0.11183,-0.04524,49.06,-29.85522,-0.58253,1.3823,1434.18,596.17,1.4057,664.0,5.284027221619604,0.0470331646080925,-1.988473168141349,-1.310999992720313,#27ae60,0.75,0.4451,2026-04-27
SHEL.L,1,Medium,42.86,0.0773,0.9096,0.0131,37.83,50.23,42.5,42.95,BBB,28.53,199.73,51.73,UK,UK_Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.0247,0.13884,0.35164,0.32974,0.017521,0.014566,0.1713,0.27086,48.85,124.35339,-0.6552,0.9382,3583.0,898.06,2.9897,3568.0,21.759096387436582,2.776864065399949,0.733757141352572,7.160875826916963,#f39c12,0.3333,0.6456,2026-04-27
SHW,1,Medium,49.544,0.0177,0.9823,0.0,33.09,40.37,58.31,42.84,BBB,23.89,511.01,38.3,USA,Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.00614,-0.05831,-0.07734,-0.04645,0.016295,0.015549,-0.08436,-0.08198,51.49,-6.36002,-0.42459,1.0889,395.31,118.84,2.3264,313.96,4.220888207749201,-1.910511695622872,-0.0974025191343476,1.7806502230453591,#f39c12,0.25,0.8214,2026-04-27
SIEMENS.NS,1,Medium,58.848,0.0212,0.9788,0.0,30.88,35.34,39.06,34.67,BB,50.32,404.69,72.58,India,India_Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.00872,-0.0436,-0.0036,-0.0566,0.023052,0.022525,-0.01528,-0.02382,51.41,-46.60651,-0.41903,0.4999,4671.5,535.54,7.7229,3075.5,4.964741990537518,-1.245485449624009,-0.6095999886682412,2.440577526428509,#f39c12,1.0,0.9588,2026-04-27
SIRI,0,Low,28.978,0.9794,0.0206,0.0,57.02,69.63,65.45,63.33,AA,25.26,113.85,52.21,USA,Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.04174,0.09263,0.12057,0.14596,0.013738,0.020271,0.09945,0.0935,49.32,0.48915,-0.7386,1.3367,70.35,18.39,2.8255,23.71,3.6629737206153443,-1.8536877170309016,-0.7653109400352689,-1.853158248790122,#27ae60,0.375,0.2308,2026-04-27
SLB,1,Medium,43.806,0.0126,0.9841,0.0033,25.49,37.78,60.61,39.71,BB,31.72,162.06,62.87,USA,Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.0229,0.06696,0.13993,0.4353,0.029947,0.023687,0.02768,0.28043,51.28,0.61438,-0.73059,1.597,58.09,10.55,4.5043,50.35,6.933461771965123,-1.7682206111841414,1.4343359286241246,4.862101499708031,#f39c12,0.2353,0.6813,2026-04-27
SN.L,0,Low,22.971,0.923,0.077,0.0,62.58,77.61,50.82,63.56,AA,10.06,68.76,30.69,UK,UK_Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.0,-0.07105,-0.05148,0.10545,0.012989,0.015648,-0.05189,-0.06123,49.17,-23.1582,-0.54918,1.1202,1986.53,895.56,1.2182,1193.0,6.831935412389988,2.304613475686222,-0.8284345972097,-0.0444062411316904,#27ae60,0.25,0.0549,2026-04-27
SNPS,0,Low,27.866,0.9492,0.0508,0.0,70.4,42.45,71.04,62.21,AA,24.85,54.14,21.08,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.03852,-0.08993,-0.22661,-0.15988,0.021809,0.027032,-0.10403,-0.18121,49.49,-11.41255,-0.41044,1.5245,645.35,81.11,6.9565,397.9,5.556144481626507,0.0928785217023961,-1.0779944273755298,-2.6270384173025767,#27ae60,0.4828,0.1758,2026-04-27
SO,1,Medium,54.663,0.0139,0.9828,0.0033,53.3,33.8,34.77,41.89,BBB,42.02,481.15,29.59,USA,Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.00113,-0.00442,0.11879,0.11885,0.010501,0.011539,0.04136,0.06063,49.83,0.6053,-0.38435,1.1236,99.11,32.91,2.0118,96.82,4.487939969242751,-2.8350650427873365,-0.0602962632213306,1.8879475418452545,#f39c12,0.9,0.9341,2026-04-27
SOBHA.NS,1,Medium,36.149,0.1338,0.8629,0.0033,52.55,51.32,65.37,56.03,A,29.14,195.96,67.42,India,India_RealEstate,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.00098,-0.09308,-0.22081,-0.21218,0.028513,0.025205,-0.12238,-0.17692,54.85,-54.83305,-0.77234,0.3569,2115.39,124.52,15.9881,1228.7,8.72637986911569,1.4045069407462407,-0.3800142563106686,-0.591989910582036,#f39c12,0.5556,0.4725,2026-04-27
SPG,0,Low,34.638,0.8221,0.1779,0.0,39.25,48.86,65.71,50.07,A,25.04,88.76,63.4,USA,RealEstate,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.04508,-0.00031,0.04211,0.25695,0.013652,0.013343,0.00477,0.07506,50.09,-1.05388,-0.7495,0.7702,201.52,31.6,5.3783,190.57,3.5529634412280524,-2.089011917329983,-0.0248857006567128,-0.5044833839035369,#27ae60,0.5882,0.4396,2026-04-27
SPGI,0,Low,27.988,0.9957,0.0043,0.0,55.83,71.0,64.59,63.01,AA,26.5,61.48,35.13,USA,Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.02986,-0.03418,-0.20404,-0.13921,0.016345,0.025386,-0.05624,-0.13332,48.44,-3.71889,-0.3976,1.3685,560.76,154.48,2.63,430.06,4.108340041409006,-1.2715025338213777,-0.6159426002780957,-2.7440218666082066,#27ae60,0.5789,0.1786,2026-04-27
SPX.L,0,Low,25.917,0.8685,0.1117,0.0198,45.15,80.71,58.16,59.72,A,11.27,87.67,18.74,UK,UK_Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.01259,-0.06862,-0.06076,0.14751,0.024185,0.019864,-0.07869,-0.03188,49.13,-157.32109,-0.68208,1.5063,17122.52,5443.53,2.1455,6678.0,14.253833397438243,7.643351788050921,0.562920535704693,5.715737846891851,#27ae60,0.5,0.1181,2026-04-27
SRE,1,Medium,43.028,0.0123,0.9877,0.0,50.9,57.4,60.73,55.8,A,34.09,380.92,51.67,USA,Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.01947,0.06028,0.12628,0.36393,0.012612,0.012921,0.07298,0.13939,48.63,1.55777,-0.45001,1.0871,99.2,36.18,1.7415,98.46,4.215520759136913,-2.865251373044425,-0.0858740965777468,1.480471372701725,#f39c12,0.35,0.6484,2026-04-27
SSE.L,1,Medium,48.435,0.0507,0.9428,0.0066,34.58,35.28,48.27,38.9,BB,48.85,138.64,81.04,UK,UK_Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.08783,0.02936,0.16732,0.47266,0.019234,0.015878,0.06246,0.28391,50.12,15.31118,-0.36407,1.0209,2743.0,1004.5,1.7307,2700.0,7.067587968212651,-1.837189264612696,0.9647192698425092,4.066352989467944,#f39c12,0.8889,0.7802,2026-04-27
STAN.L,0,Low,26.107,0.9942,0.0058,0.0,51.84,67.92,77.29,64.3,AA,23.31,48.5,70.15,UK,UK_Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.03857,-0.02763,-0.11135,0.37189,0.028391,0.022987,-0.08122,0.02341,49.47,-36.60076,-0.544,1.5568,1905.43,336.2,4.6676,1594.2,3.6805147255980644,-0.8449455806144568,-0.2404880054206503,-2.104741742423258,#27ae60,0.4,0.1236,2026-04-27
STLD,1,Medium,59.957,0.0081,0.9687,0.0232,26.39,20.48,32.96,26.59,B,30.0,521.18,41.83,USA,Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.03469,-0.02534,0.0324,0.38028,0.022201,0.023744,-0.02739,0.13944,51.98,-1.52736,-0.59105,0.6492,205.15,13.74,13.9265,177.19,5.085730515723941,-1.8291413666505731,0.557742529018024,2.876216561412932,#f39c12,0.8,0.9643,2026-04-27
STLTECH.NS,1,Medium,35.798,0.1152,0.8781,0.0066,44.36,48.57,68.43,52.85,A,30.63,121.47,48.73,India,India_Communications,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.02042,0.09451,0.91539,0.91115,0.050124,0.052069,0.29339,0.53486,53.42,6.96597,-0.80336,3.6438,307.15,60.4,4.0853,189.93,13.12997610127484,3.892479576597201,4.107957558063317,0.5686949961380696,#f39c12,0.3,0.467,2026-04-27
STX,0,Low,24.887,0.9699,0.0268,0.0033,68.35,56.0,57.7,61.45,AA,9.81,102.62,66.76,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.29327,0.25434,0.65057,2.61585,0.046302,0.049324,0.196,0.75704,52.34,12.41196,-0.56992,1.2747,468.72,27.94,15.7774,468.72,17.07430089691974,9.598944665030718,12.656431352979212,-2.5762033047507926,#27ae60,0.3448,0.0962,2026-04-27
SUNPHARMA.NS,0,Low,31.078,0.8398,0.1602,0.0,57.74,62.29,43.33,54.78,A,18.09,107.0,47.04,India,India_Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.04215,-0.03727,-0.01763,0.0294,0.012582,0.013634,-0.00139,0.01785,51.71,-7.32354,-0.31301,0.6213,1918.21,305.6,5.2769,1718.0,6.03484408999448,-1.3078286670826709,0.0518997124285814,-0.9810500376368066,#27ae60,0.6,0.3049,2026-04-27
SVT.L,1,Medium,48.526,0.0453,0.9514,0.0033,19.07,43.97,61.96,39.41,BB,32.75,312.83,35.51,UK,UK_Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05643,0.01216,0.08841,0.15579,0.015967,0.014727,0.04093,0.1325,49.45,6.6721,-0.31066,0.8341,3280.0,1832.64,0.7898,3164.0,14.285238540840346,6.666370241441279,-0.4003756244888085,8.33272663807656,#f39c12,0.8,0.7857,2026-04-27
SYY,1,Medium,44.384,0.0371,0.9529,0.01,30.18,45.19,53.76,41.76,BBB,23.75,297.11,54.83,USA,Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.06482,-0.12878,-0.00643,0.0186,0.035719,0.027333,-0.10903,-0.06169,50.7,-3.34629,-0.63397,1.8211,90.48,26.36,2.432,73.24,5.1085489732043285,-0.5195247308783149,-1.3091232564509117,-0.35360815536445,#f39c12,0.95,0.6896,2026-04-27
T,0,Low,28.467,0.9788,0.0212,0.0,60.01,74.45,62.3,65.03,AA,29.64,73.88,45.41,USA,Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.02571,0.01853,0.17372,0.04702,0.01144,0.016382,0.03819,0.05676,49.33,0.22878,-0.39429,0.9391,29.1,11.76,1.475,28.04,3.859863635349047,-2.103541057765574,-0.7590407544640311,-1.8933007298465447,#27ae60,0.25,0.1978,2026-04-27
TATACOMM.NS,1,Medium,35.393,0.1825,0.8175,0.0,52.49,49.91,60.61,54.15,A,34.66,78.22,94.13,India,India_Communications,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,7e-05,-0.04324,-0.22513,-0.17026,0.023905,0.022713,-0.1078,-0.17402,55.45,-46.9138,-0.52412,0.5801,2127.0,200.54,9.6063,1398.4,7.094240871930673,1.2559093291705514,-0.4015396007810139,-3.3467677062576526,#f39c12,0.2,0.4588,2026-04-27
TATACONSUM.NS,1,Medium,44.247,0.0235,0.9765,0.0,45.39,56.47,50.3,50.19,A,37.23,294.14,60.2,India,India_Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.01288,-0.05102,-0.1226,-0.01975,0.016845,0.015496,-0.05774,-0.056,52.61,-22.47433,-0.42933,0.6506,1243.69,169.84,6.3228,1062.0,4.745263552148954,-1.684179879035991,-0.8803428998476338,-0.7419894445913396,#f39c12,0.9,0.6841,2026-04-27
TATAPOWER.NS,1,Medium,50.677,0.0237,0.9763,0.0,12.15,70.91,38.49,37.68,BB,48.86,194.51,84.12,India,India_Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.00701,-0.0271,0.02134,-0.02059,0.011356,0.012384,0.00917,0.02345,50.8,-0.91036,-0.63717,0.5221,482.66,25.41,17.9965,387.7,6.659857048031737,-2.657042829260463,0.0626063521966063,0.3421506567544908,#f39c12,0.3,0.8462,2026-04-27
TATASTEEL.NS,1,Medium,49.164,0.0304,0.9696,0.0,48.67,46.75,46.72,47.51,BBB,34.08,461.83,59.53,India,India_Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.02541,-0.01217,0.06407,0.28514,0.025729,0.023495,0.01142,0.12655,51.32,-0.82057,-0.53269,0.408,215.52,21.29,9.1217,198.13,6.256029197296662,-1.9785343670888844,0.5630871031043108,0.9033166489725232,#f39c12,0.1429,0.8077,2026-04-27
TCS.NS,1,Medium,35.444,0.1939,0.7962,0.0099,60.12,65.19,46.25,57.48,A,44.09,44.04,71.56,India,India_Technology,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.06277,-0.01512,-0.20573,-0.25509,0.015197,0.018039,-0.08451,-0.15073,51.43,-61.77951,-0.45357,1.4103,4311.59,1422.27,2.0315,2539.8,7.755318736186854,0.2308668226593561,-0.4890668379195012,-1.3638415881350932,#f39c12,0.7778,0.4615,2026-04-27
TECHM.NS,1,Medium,36.899,0.1726,0.8274,0.0,56.03,48.75,60.95,55.32,A,40.27,98.92,42.29,India,India_Technology,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05878,0.10508,-0.08016,-0.10501,0.017159,0.020376,-0.02431,-0.02499,51.18,-1.6328,-0.46567,0.7788,1768.4,390.49,3.5287,1473.4,5.560209968897293,-0.2789318622556576,0.0763719883380646,-1.078516385112465,#f39c12,1.0,0.511,2026-04-27
TEJASNET.NS,1,Medium,36.388,0.1392,0.8344,0.0264,55.56,50.01,56.84,54.28,A,37.99,80.4,56.38,India,India_Communications,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.0201,-0.14957,-0.05952,-0.39291,0.049409,0.054754,0.09101,-0.18744,56.22,4.42912,-0.86724,8.6431,1447.05,29.2,48.5648,418.75,14.11911345983227,5.998030738502735,-3.9488914624504345,-0.97433240887216,#f39c12,0.4,0.4835,2026-04-27
TFC,0,Low,29.768,0.9957,0.0043,0.0,58.38,57.41,64.9,60.04,AA,28.39,54.5,36.58,USA,Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.07146,0.0231,-0.05177,0.24274,0.013856,0.016675,-0.0233,0.04173,49.72,-0.3611,-0.59113,1.4171,55.25,19.43,1.8434,47.83,3.7703446172986235,-1.598627360934399,-0.260079749161896,-2.4053185072829777,#27ae60,0.6842,0.2555,2026-04-27
TGT,0,Low,35.028,0.5485,0.4449,0.0066,63.77,34.06,50.13,50.77,A,9.76,268.72,54.95,USA,Consumer,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.00623,-0.00516,0.13548,0.29924,0.013502,0.019043,0.0516,0.19978,51.41,1.54881,-0.64398,1.1524,232.68,53.63,3.3382,119.52,3.615690564331388,-2.6113318137198847,-0.0794838061618506,-0.5863993083133497,#27ae60,0.4,0.4478,2026-04-27
THERMAX.NS,1,Medium,44.358,0.0363,0.9572,0.0066,37.8,39.75,59.08,44.77,BBB,23.57,345.24,38.28,India,India_Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.00529,0.04899,0.04664,-0.09126,0.020752,0.02006,0.05,0.00631,53.63,49.89635,-0.50851,1.8165,5643.68,664.53,7.4927,3213.8,4.590917272257411,-1.132281670693577,-0.4388101483198768,2.266499506910708,#f39c12,0.2,0.6868,2026-04-27
TJX,1,Medium,37.157,0.082,0.918,0.0,39.33,57.29,61.34,51.32,A,30.61,135.5,68.0,USA,Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.01149,-0.00354,-0.00142,0.29742,0.012492,0.011735,0.01032,0.09222,51.23,0.87989,-0.42554,0.6998,162.03,34.04,3.7603,157.58,3.8780567132274046,-2.672480768556659,-0.496958304088361,-0.6975086040770846,#f39c12,0.6,0.5192,2026-04-27
TLW.L,1,Medium,52.436,0.0572,0.9098,0.033,29.31,42.73,39.64,36.43,BB,49.94,219.48,61.87,UK,UK_Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05375,-0.04148,0.99384,-0.29826,0.054566,0.07195,0.27368,0.25381,53.23,0.47446,-0.9844,2.3129,249.98,3.9,63.097,12.94,10.391309700254302,2.3892270606575,1.575517343927473,2.9340843340488165,#f39c12,1.0,0.8764,2026-04-27
TMUS,0,Low,30.97,0.9485,0.0515,0.0,70.79,62.44,61.64,65.54,AA,37.19,92.48,52.21,USA,Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.06263,-0.07798,0.01816,-0.08043,0.013694,0.017337,-0.02241,-0.08129,50.01,-2.35974,-0.31986,1.1485,268.25,62.52,3.2909,200.54,3.829708072171719,-2.1653681560442544,-1.0048616731046462,-1.8698553379495864,#27ae60,0.5625,0.2967,2026-04-27
TORNTPOWER.NS,1,Medium,41.871,0.0878,0.9122,0.0,60.05,52.89,53.54,55.95,A,28.27,395.03,44.96,India,India_Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.0349,-0.06942,0.00355,-0.00492,0.025406,0.023164,-0.00814,0.04763,53.1,-26.3495,-0.38309,0.5459,1925.23,192.51,9.0006,1399.5,4.905881972284019,-2.197110388592152,0.3929103711001901,-0.062687348770038,#f39c12,0.1429,0.6374,2026-04-27
TSCO.L,1,Medium,40.084,0.0691,0.9309,0.0,36.48,73.29,72.46,58.31,A,39.52,266.0,66.58,UK,UK_Consumer,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.04526,0.0298,0.15648,0.19783,0.016097,0.013386,0.04359,0.08556,49.86,1.01361,-0.39077,0.7562,501.2,198.89,1.52,480.4,3.6066614810863658,-2.1936218357201938,-0.7255201470884299,0.2266166673436621,#f39c12,0.7778,0.5852,2026-04-27
TTWO,0,Low,30.47,0.9401,0.0599,0.0,56.12,60.79,73.2,62.65,AA,27.66,124.06,30.23,USA,Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.02719,-0.07594,-0.21416,-0.16843,0.01615,0.023432,-0.06942,-0.15339,48.58,-3.74924,-0.5614,1.0223,262.29,84.63,2.0993,198.33,5.211053420435358,-0.7473543038741652,-1.7164865307885588,-2.6776084025775493,#27ae60,0.5,0.283,2026-04-27
TW.L,1,Medium,48.042,0.0944,0.9023,0.0033,30.21,47.44,44.52,39.67,BB,11.08,514.01,35.41,UK,UK_Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.04239,-0.15718,-0.23778,-0.3054,0.021388,0.01927,-0.19467,-0.20076,49.11,-5.02533,-0.64745,2.0365,235.26,82.94,1.8364,82.94,7.402189867868977,1.758848756802358,-3.8030591397681626,-0.996361136821633,#f39c12,0.7,0.7747,2026-04-27
TXN,0,Low,28.053,0.9556,0.0444,0.0,58.51,53.84,74.01,61.76,AA,19.7,108.27,27.33,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.07145,0.01804,0.06683,0.03002,0.019265,0.021541,-0.01782,0.06067,50.46,-1.69687,-0.33412,1.075,226.56,72.39,2.1298,199.74,6.315915297958387,1.5608721218715478,4.120718287623844,-2.9260862759833026,#27ae60,0.5172,0.1813,2026-04-27
UDR,0,Low,34.33,0.9213,0.0787,0.0,55.44,56.4,62.84,57.95,A,29.92,156.31,7.84,USA,RealEstate,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.03119,-0.06719,-0.05895,-0.12643,0.011211,0.0133,-0.05077,-0.05353,48.92,-0.65188,-0.44435,1.6092,51.27,23.81,1.153,34.71,3.727187920406134,-2.2978020332198548,-1.0172817138851369,-0.8374797075050882,#27ae60,0.4706,0.4258,2026-04-27
ULVR.L,0,Low,25.88,0.9206,0.0794,0.0,52.75,69.67,62.93,60.88,AA,8.93,127.92,64.84,UK,UK_Consumer,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.06507,-0.15137,-0.11713,-0.14439,0.018423,0.015667,-0.15068,-0.13958,49.96,-224.37434,-0.37434,1.7601,5680.36,3553.97,0.5983,4188.0,6.840702609057581,2.282200631225875,-1.929460695537332,0.8458436350846147,#27ae60,0.1111,0.1154,2026-04-27
UNH,0,Low,25.996,0.932,0.068,0.0,66.3,50.06,51.33,56.94,A,2.21,134.94,36.43,USA,Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.17548,0.07911,-0.10589,0.02271,0.026665,0.033381,0.05508,-0.00237,48.95,-0.91884,-0.61391,1.8942,603.2,176.1,2.4254,307.73,4.936319371898724,0.0053336852098731,0.8029743816509399,-2.2716487348252783,#27ae60,0.3684,0.1209,2026-04-27
USB,0,Low,34.38,0.9402,0.0598,0.0,40.22,69.26,70.67,58.06,A,42.05,29.75,86.41,USA,Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.06632,0.04075,-0.02297,0.2937,0.01046,0.015364,-0.01103,0.08981,50.63,-0.22932,-0.52135,1.2366,60.07,22.11,1.717,53.7,3.8873493380593906,-1.693757016451875,0.0795302355086184,-2.5189326528374365,#27ae60,0.9474,0.4313,2026-04-27
UU.L,1,Medium,45.959,0.0538,0.9462,0.0,40.35,60.4,59.13,52.0,A,26.74,497.83,45.27,UK,UK_Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.05081,0.01233,0.09058,0.18677,0.017516,0.015003,0.04216,0.12492,49.71,3.36002,-0.29585,0.9634,1393.0,744.65,0.8707,1354.5,6.4154704549988235,0.9581498299176908,-0.0635282210896317,4.229709888512029,#f39c12,0.5,0.7198,2026-04-27
VEDL.NS,1,Medium,54.414,0.0264,0.9571,0.0164,43.47,53.45,54.08,49.65,BBB,46.58,568.73,57.84,India,India_Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.03723,0.0899,0.06956,0.39562,0.015703,0.015393,0.04359,0.15006,49.76,7.74611,-0.68186,1.1972,753.76,26.78,27.1517,713.25,6.610904329973753,-2.129626867599862,0.8861173069883046,0.7472203707344736,#f39c12,1.0,0.9258,2026-04-27
VICI,0,Low,26.321,0.9627,0.0373,0.0,65.45,48.44,70.19,61.77,AA,17.27,76.13,28.56,USA,RealEstate,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.02656,-0.04126,0.01518,-0.09861,0.014893,0.011864,-0.01498,-0.05883,49.65,-0.28943,-0.60213,1.4767,32.4,8.0,3.0528,27.83,3.693378536846627,-2.1862981746271557,-0.968595471708432,-0.910408120562213,#27ae60,0.0588,0.1346,2026-04-27
